"Category","Application_Date","Latitude","Longitude"
"MULTIFAMILY","05/06/2014","47.62677806","-122.34171523"
"SINGLE FAMILY / DUPLEX","05/06/2014","47.70168538","-122.34081269"
"COMMERCIAL","12/02/2015","47.62184178","-122.33934951"
"SINGLE FAMILY / DUPLEX","05/06/2014","47.67897903","-122.30852286"
"MULTIFAMILY","05/01/2014","47.65492058","-122.34838128"
"SINGLE FAMILY / DUPLEX","05/01/2014","47.62211283","-122.28967477"
"SINGLE FAMILY / DUPLEX","04/30/2014","47.61543883","-122.29216137"
"SINGLE FAMILY / DUPLEX","04/29/2014","47.60915287","-122.29700608"
"SINGLE FAMILY / DUPLEX","04/29/2014","47.66662948","-122.29651699"
"SINGLE FAMILY / DUPLEX","04/28/2014","47.6355474","-122.27943713"
"SINGLE FAMILY / DUPLEX","04/28/2014","47.51530335","-122.38900213"
"INSTITUTIONAL","04/25/2014","47.58403484","-122.30058"
"SINGLE FAMILY / DUPLEX","04/24/2014","47.69460919","-122.3002953"
"MULTIFAMILY","12/07/2016","47.70712852","-122.32172784"
"SINGLE FAMILY / DUPLEX","04/23/2014","47.70045073","-122.27746695"
"SINGLE FAMILY / DUPLEX","04/23/2014","47.71536493","-122.35862433"
"MULTIFAMILY","04/23/2014","47.63578344","-122.3714441"
"SINGLE FAMILY / DUPLEX","04/23/2014","47.59855091","-122.29897328"
"MULTIFAMILY","04/23/2014","47.56127513","-122.38862086"
"COMMERCIAL","04/22/2014","47.61508327","-122.32244066"
"SINGLE FAMILY / DUPLEX","04/22/2014","47.67731018","-122.36686584"
"SINGLE FAMILY / DUPLEX","04/22/2014","47.58746843","-122.30974901"
"SINGLE FAMILY / DUPLEX","04/21/2014","47.67921056","-122.27564477"
"SINGLE FAMILY / DUPLEX","04/18/2014","47.64588962","-122.41517634"
"SINGLE FAMILY / DUPLEX","04/18/2014","47.61682361","-122.29694388"
"SINGLE FAMILY / DUPLEX","04/18/2014","47.6878046","-122.3916979"
"MULTIFAMILY","04/16/2014","47.62615434","-122.35124269"
"SINGLE FAMILY / DUPLEX","04/17/2014","47.65705155","-122.36051384"
"SINGLE FAMILY / DUPLEX","04/17/2014","47.66975197","-122.27801251"
"SINGLE FAMILY / DUPLEX","04/16/2014","47.57736213","-122.39718144"
"SINGLE FAMILY / DUPLEX","04/16/2014","47.6259485","-122.3509121"
"SINGLE FAMILY / DUPLEX","04/16/2014","47.67267797","-122.31849594"
"SINGLE FAMILY / DUPLEX","04/16/2014","47.67730142","-122.36850811"
"SINGLE FAMILY / DUPLEX","04/15/2014","47.69451996","-122.35747678"
"SINGLE FAMILY / DUPLEX","04/15/2014","47.62920635","-122.35042852"
"SINGLE FAMILY / DUPLEX","04/12/2014","47.67441865","-122.38948334"
"MULTIFAMILY","04/11/2014","47.64680035","-122.32599787"
"SINGLE FAMILY / DUPLEX","04/11/2014","47.67439202","-122.38958506"
"SINGLE FAMILY / DUPLEX","04/09/2014","47.55824727","-122.39331472"
"SINGLE FAMILY / DUPLEX","04/09/2014","47.66150212","-122.27613362"
"SINGLE FAMILY / DUPLEX","04/09/2014","47.60641433","-122.29395843"
"SINGLE FAMILY / DUPLEX","04/09/2014","47.66726711","-122.29588226"
"SINGLE FAMILY / DUPLEX","04/08/2014","47.67267297","-122.38309838"
"SINGLE FAMILY / DUPLEX","04/04/2014","47.68801568","-122.39408922"
"MULTIFAMILY","04/04/2014","47.66785828","-122.3139331"
"MULTIFAMILY","04/04/2014","47.56362285","-122.38471489"
"SINGLE FAMILY / DUPLEX","04/04/2014","47.65641327","-122.34834868"
"COMMERCIAL","04/02/2014","47.70463108","-122.30130005"
"SINGLE FAMILY / DUPLEX","04/02/2014","47.68748686","-122.39007196"
"SINGLE FAMILY / DUPLEX","04/01/2014","47.68196598","-122.37120026"
"SINGLE FAMILY / DUPLEX","04/01/2014","47.52579806","-122.32102348"
"SINGLE FAMILY / DUPLEX","04/01/2014","47.54696422","-122.39577183"
"MULTIFAMILY","03/29/2014","47.6711164","-122.38851736"
"SINGLE FAMILY / DUPLEX","03/28/2014","47.68697254","-122.28074215"
"SINGLE FAMILY / DUPLEX","03/28/2014","47.64879332","-122.40762351"
"MULTIFAMILY","03/28/2014","47.6961396","-122.34013579"
"INDUSTRIAL","03/28/2014","47.53700203","-122.32108148"
"SINGLE FAMILY / DUPLEX","03/28/2014","47.68778751","-122.277295"
"MULTIFAMILY","03/28/2014","47.57741357","-122.40970262"
"MULTIFAMILY","03/28/2014","47.57741357","-122.40970262"
"COMMERCIAL","03/28/2014","47.68913797","-122.32322335"
"MULTIFAMILY","03/28/2014","47.67145164","-122.38153855"
"SINGLE FAMILY / DUPLEX","07/11/2017","47.65615293","-122.32484256"
"SINGLE FAMILY / DUPLEX","03/27/2014","47.62585594","-122.28908021"
"SINGLE FAMILY / DUPLEX","03/26/2014","47.6654915","-122.32658088"
"SINGLE FAMILY / DUPLEX","03/25/2014","47.58797516","-122.29938926"
"SINGLE FAMILY / DUPLEX","03/24/2014","47.67134434","-122.37315935"
"SINGLE FAMILY / DUPLEX","03/21/2014","47.54118486","-122.39566465"
"SINGLE FAMILY / DUPLEX","03/21/2014","47.61321866","-122.284715"
"SINGLE FAMILY / DUPLEX","03/21/2014","47.54822672","-122.38832431"
"SINGLE FAMILY / DUPLEX","03/20/2014","47.67504671","-122.38398034"
"SINGLE FAMILY / DUPLEX","03/20/2014","47.63849549","-122.37142655"
"MULTIFAMILY","03/20/2014","47.55977042","-122.38321887"
"MULTIFAMILY","03/18/2014","47.62441721","-122.31301643"
"MULTIFAMILY","03/18/2014","47.60571544","-122.31598423"
"SINGLE FAMILY / DUPLEX","03/18/2014","47.6898947","-122.37463152"
"SINGLE FAMILY / DUPLEX","03/18/2014","47.65199921","-122.37326791"
"SINGLE FAMILY / DUPLEX","03/18/2014","47.5622217","-122.36294999"
"MULTIFAMILY","03/18/2014","47.67416056","-122.3885388"
"SINGLE FAMILY / DUPLEX","03/17/2014","47.59556259","-122.29205503"
"COMMERCIAL","03/12/2014","47.58203118","-122.29855234"
"SINGLE FAMILY / DUPLEX","03/11/2014","47.67643251","-122.32538693"
"MULTIFAMILY","03/10/2014","47.66930825","-122.39583109"
"SINGLE FAMILY / DUPLEX","03/07/2014","47.72132725","-122.30262128"
"SINGLE FAMILY / DUPLEX","03/07/2014","47.61822437","-122.29906523"
"SINGLE FAMILY / DUPLEX","03/07/2014","47.68013505","-122.30558322"
"MULTIFAMILY","03/06/2014","47.59061591","-122.31425312"
"SINGLE FAMILY / DUPLEX","06/23/2017","47.61507622","-122.30526089"
"MULTIFAMILY","03/06/2014","47.55568593","-122.28099805"
"SINGLE FAMILY / DUPLEX","03/06/2014","47.69257004","-122.35649747"
"INSTITUTIONAL","03/04/2014","47.56053345","-122.29109243"
"SINGLE FAMILY / DUPLEX","03/04/2014","47.67504522","-122.39263485"
"MULTIFAMILY","03/04/2014","47.53441776","-122.27876339"
"SINGLE FAMILY / DUPLEX","03/03/2014","47.68014962","-122.30640914"
"SINGLE FAMILY / DUPLEX","03/03/2014","47.64739213","-122.38372026"
"SINGLE FAMILY / DUPLEX","03/01/2014","47.67416915","-122.39199806"
"SINGLE FAMILY / DUPLEX","02/27/2014","47.70107579","-122.31393592"
"SINGLE FAMILY / DUPLEX","02/27/2014","47.67096912","-122.40342623"
"MULTIFAMILY","02/27/2014","47.64006853","-122.37530622"
"SINGLE FAMILY / DUPLEX","02/27/2014","47.62743163","-122.35123908"
"SINGLE FAMILY / DUPLEX","02/26/2014","47.57894918","-122.30412182"
"SINGLE FAMILY / DUPLEX","02/26/2014","47.67220492","-122.33374791"
"SINGLE FAMILY / DUPLEX","02/25/2014","47.68866523","-122.36419414"
"SINGLE FAMILY / DUPLEX","02/25/2014","47.58187007","-122.40246825"
"MULTIFAMILY","02/25/2014","47.67909366","-122.37469852"
"SINGLE FAMILY / DUPLEX","02/24/2014","47.56424289","-122.29089071"
"SINGLE FAMILY / DUPLEX","02/22/2014","47.66986704","-122.38868536"
"SINGLE FAMILY / DUPLEX","02/21/2014","47.57069049","-122.28789079"
"MULTIFAMILY","02/20/2014","47.65305945","-122.34959487"
"MULTIFAMILY","02/20/2014","47.65305945","-122.34959487"
"SINGLE FAMILY / DUPLEX","02/20/2014","47.7173036","-122.33910748"
"SINGLE FAMILY / DUPLEX","02/20/2014","47.64041617","-122.32809328"
"SINGLE FAMILY / DUPLEX","02/18/2014","47.69346772","-122.33752516"
"SINGLE FAMILY / DUPLEX","02/18/2014","47.6908669","-122.32811093"
"MULTIFAMILY","02/15/2014","47.65088497","-122.38442286"
"SINGLE FAMILY / DUPLEX","07/12/2017","47.62760595","-122.32068164"
"SINGLE FAMILY / DUPLEX","02/14/2014","47.51207117","-122.24840547"
"MULTIFAMILY","02/13/2014","47.69030449","-122.37875902"
"SINGLE FAMILY / DUPLEX","02/12/2014","47.70108161","-122.31424918"
"SINGLE FAMILY / DUPLEX","02/12/2014","47.66392536","-122.30624124"
"SINGLE FAMILY / DUPLEX","02/12/2014","47.71218312","-122.34993899"
"SINGLE FAMILY / DUPLEX","02/12/2014","47.69816702","-122.27340038"
"MULTIFAMILY","02/12/2014","47.57429678","-122.30936948"
"MULTIFAMILY","02/12/2014","47.61757294","-122.32392169"
"SINGLE FAMILY / DUPLEX","02/11/2014","47.67609012","-122.39459877"
"SINGLE FAMILY / DUPLEX","02/11/2014","47.65333928","-122.39391522"
"SINGLE FAMILY / DUPLEX","02/11/2014","47.65023861","-122.39800884"
"SINGLE FAMILY / DUPLEX","02/10/2014","47.5278364","-122.38035943"
"SINGLE FAMILY / DUPLEX","02/07/2014","47.62115868","-122.309797"
"SINGLE FAMILY / DUPLEX","02/07/2014","47.68656948","-122.33775882"
"SINGLE FAMILY / DUPLEX","02/06/2014","47.55785193","-122.36242165"
"SINGLE FAMILY / DUPLEX","02/06/2014","47.55796764","-122.36264835"
"SINGLE FAMILY / DUPLEX","02/06/2014","47.66750389","-122.36782428"
"MULTIFAMILY","02/05/2014","47.6718513","-122.38155098"
"SINGLE FAMILY / DUPLEX","02/04/2014","47.6435697","-122.36925554"
"SINGLE FAMILY / DUPLEX","02/04/2014","47.69981786","-122.34592699"
"SINGLE FAMILY / DUPLEX","02/04/2014","47.61318045","-122.29574139"
"SINGLE FAMILY / DUPLEX","02/04/2014","47.68094407","-122.2917584"
"SINGLE FAMILY / DUPLEX","02/04/2014","47.56531791","-122.38706237"
"SINGLE FAMILY / DUPLEX","02/03/2014","47.64971056","-122.33906189"
"SINGLE FAMILY / DUPLEX","02/03/2014","47.65142155","-122.37116865"
"MULTIFAMILY","02/03/2014","47.67827332","-122.32231908"
"SINGLE FAMILY / DUPLEX","01/31/2014","47.72143157","-122.31866541"
"SINGLE FAMILY / DUPLEX","01/31/2014","47.64714326","-122.38298012"
"MULTIFAMILY","01/31/2014","47.65385195","-122.35871656"
"SINGLE FAMILY / DUPLEX","01/31/2014","47.65065577","-122.33204352"
"MULTIFAMILY","01/28/2014","47.65128692","-122.38496558"
"MULTIFAMILY","01/30/2014","47.60024388","-122.33509165"
"SINGLE FAMILY / DUPLEX","01/24/2014","47.5951253","-122.30074101"
"MULTIFAMILY","01/30/2014","47.66366765","-122.31450978"
"SINGLE FAMILY / DUPLEX","01/30/2014","47.69500264","-122.28912253"
"MULTIFAMILY","01/30/2014","47.555578","-122.28100819"
"SINGLE FAMILY / DUPLEX","01/30/2014","47.64658945","-122.3163033"
"SINGLE FAMILY / DUPLEX","01/30/2014","47.57081805","-122.28812378"
"SINGLE FAMILY / DUPLEX","01/29/2014","47.65517663","-122.33291664"
"SINGLE FAMILY / DUPLEX","01/29/2014","47.56623743","-122.3790762"
"COMMERCIAL","01/29/2014","47.61395165","-122.32414429"
"COMMERCIAL","01/28/2014","47.65283611","-122.34376295"
"SINGLE FAMILY / DUPLEX","01/28/2014","47.53198168","-122.38399857"
"SINGLE FAMILY / DUPLEX","01/28/2014","47.59385024","-122.29569774"
"COMMERCIAL","01/28/2014","47.65331592","-122.35983635"
"INSTITUTIONAL","01/25/2014","47.61172224","-122.31570947"
"SINGLE FAMILY / DUPLEX","01/25/2014","47.59398569","-122.29571421"
"SINGLE FAMILY / DUPLEX","01/25/2014","47.61172813","-122.31378289"
"SINGLE FAMILY / DUPLEX","01/24/2014","47.66523673","-122.35803565"
"SINGLE FAMILY / DUPLEX","01/24/2014","47.67035441","-122.32913402"
"SINGLE FAMILY / DUPLEX","01/24/2014","47.66661712","-122.37683785"
"SINGLE FAMILY / DUPLEX","01/23/2014","47.6759687","-122.3055722"
"SINGLE FAMILY / DUPLEX","01/23/2014","47.67594803","-122.30535506"
"SINGLE FAMILY / DUPLEX","01/21/2014","47.54414041","-122.25840588"
"SINGLE FAMILY / DUPLEX","01/17/2014","47.65419179","-122.38555822"
"SINGLE FAMILY / DUPLEX","01/16/2014","47.5203348","-122.39290396"
"SINGLE FAMILY / DUPLEX","01/16/2014","47.67834855","-122.30500367"
"SINGLE FAMILY / DUPLEX","01/16/2014","47.62366161","-122.28798052"
"COMMERCIAL","01/16/2014","47.55387567","-122.27876748"
"SINGLE FAMILY / DUPLEX","01/15/2014","47.6774237","-122.29197172"
"SINGLE FAMILY / DUPLEX","01/15/2014","47.67741947","-122.29223848"
"SINGLE FAMILY / DUPLEX","01/15/2014","47.67691295","-122.29262593"
"SINGLE FAMILY / DUPLEX","01/14/2014","47.52629223","-122.37216139"
"SINGLE FAMILY / DUPLEX","01/14/2014","47.66906445","-122.35935203"
"MULTIFAMILY","01/14/2014","47.63944444","-122.3438207"
"INDUSTRIAL","01/14/2014","47.66584676","-122.37391318"
"COMMERCIAL","01/13/2014","47.67581376","-122.38734161"
"SINGLE FAMILY / DUPLEX","01/13/2014","47.67554783","-122.38723965"
"SINGLE FAMILY / DUPLEX","01/13/2014","47.67562719","-122.38729929"
"COMMERCIAL","01/13/2014","47.64870785","-122.33907865"
"COMMERCIAL","01/13/2014","47.64880393","-122.34079898"
"COMMERCIAL","01/13/2014","47.64938018","-122.33908491"
"COMMERCIAL","01/13/2014","47.64880393","-122.34079898"
"COMMERCIAL","01/13/2014","47.62022312","-122.34146177"
"COMMERCIAL","01/13/2014","47.62069226","-122.34139431"
"COMMERCIAL","01/13/2014","47.62022312","-122.34146177"
"SINGLE FAMILY / DUPLEX","01/13/2014","47.59371337","-122.29517934"
"COMMERCIAL","01/10/2014","47.61997251","-122.33887307"
"SINGLE FAMILY / DUPLEX","01/10/2014","47.69354789","-122.35231988"
"SINGLE FAMILY / DUPLEX","01/10/2014","47.65930891","-122.39426543"
"COMMERCIAL","01/10/2014","47.65354958","-122.34304943"
"COMMERCIAL","01/10/2014","47.65331481","-122.34292251"
"COMMERCIAL","01/10/2014","47.65357081","-122.34367392"
"COMMERCIAL","01/10/2014","47.6534284","-122.34373312"
"COMMERCIAL","01/10/2014","47.6532892","-122.34372604"
"COMMERCIAL","01/10/2014","47.65316274","-122.34370327"
"SINGLE FAMILY / DUPLEX","01/10/2014","47.67414271","-122.38660323"
"COMMERCIAL","01/10/2014","47.56349829","-122.37640506"
"COMMERCIAL","01/09/2014","47.65310607","-122.34318015"
"SINGLE FAMILY / DUPLEX","01/09/2014","47.66066403","-122.36160981"
"MULTIFAMILY","01/09/2014","47.60189636","-122.32183433"
"SINGLE FAMILY / DUPLEX","01/08/2014","47.61134999","-122.31565573"
"COMMERCIAL","01/08/2014","47.66942729","-122.35490499"
"SINGLE FAMILY / DUPLEX","01/08/2014","47.69109546","-122.2931485"
"SINGLE FAMILY / DUPLEX","01/07/2014","47.62339326","-122.28811824"
"SINGLE FAMILY / DUPLEX","01/07/2014","47.53676623","-122.38146677"
"SINGLE FAMILY / DUPLEX","03/15/2017","47.55771426","-122.39467308"
"MULTIFAMILY","01/07/2014","47.65684818","-122.32008322"
"MULTIFAMILY","01/07/2014","47.65673138","-122.32011381"
"MULTIFAMILY","01/07/2014","47.63672607","-122.36799433"
"MULTIFAMILY","01/07/2014","47.63656532","-122.36802616"
"COMMERCIAL","01/06/2014","47.62511549","-122.3363241"
"SINGLE FAMILY / DUPLEX","12/28/2013","47.61054586","-122.31435252"
"SINGLE FAMILY / DUPLEX","12/27/2013","47.56132705","-122.39401303"
"SINGLE FAMILY / DUPLEX","12/26/2013","47.68434924","-122.30510267"
"SINGLE FAMILY / DUPLEX","12/26/2013","47.66972241","-122.33570431"
"SINGLE FAMILY / DUPLEX","12/26/2013","47.5892885","-122.30870467"
"SINGLE FAMILY / DUPLEX","12/26/2013","47.58911363","-122.30868562"
"SINGLE FAMILY / DUPLEX","12/24/2013","47.55386493","-122.35731081"
"MULTIFAMILY","12/23/2013","47.65816246","-122.31902666"
"COMMERCIAL","12/23/2013","47.56520327","-122.38734758"
"COMMERCIAL","12/23/2013","47.56520327","-122.38734758"
"SINGLE FAMILY / DUPLEX","12/20/2013","47.69164591","-122.36963032"
"SINGLE FAMILY / DUPLEX","12/20/2013","47.67013721","-122.28416702"
"SINGLE FAMILY / DUPLEX","12/20/2013","47.56195518","-122.2879256"
"COMMERCIAL","12/20/2013","47.58035008","-122.3217416"
"SINGLE FAMILY / DUPLEX","12/19/2013","47.67575882","-122.39073132"
"COMMERCIAL","12/18/2013","47.64790943","-122.33815788"
"COMMERCIAL","12/18/2013","47.64790943","-122.33815788"
"COMMERCIAL","12/18/2013","47.64790943","-122.33815788"
"SINGLE FAMILY / DUPLEX","10/03/2017","47.52877516","-122.38826967"
"SINGLE FAMILY / DUPLEX","12/18/2013","47.63515113","-122.36396578"
"MULTIFAMILY","12/16/2013","47.66910376","-122.37249725"
"SINGLE FAMILY / DUPLEX","12/16/2013","47.65846956","-122.34813719"
"SINGLE FAMILY / DUPLEX","12/12/2013","47.5925722","-122.38693599"
"COMMERCIAL","12/13/2013","47.61481944","-122.32759306"
"COMMERCIAL","12/13/2013","47.61474356","-122.32825171"
"SINGLE FAMILY / DUPLEX","12/12/2013","47.62153303","-122.29365652"
"COMMERCIAL","12/12/2013","47.67801833","-122.3765046"
"SINGLE FAMILY / DUPLEX","12/12/2013","47.64166175","-122.36522703"
"SINGLE FAMILY / DUPLEX","12/12/2013","47.54988467","-122.39274718"
"SINGLE FAMILY / DUPLEX","12/12/2013","47.58839196","-122.28714288"
"SINGLE FAMILY / DUPLEX","12/12/2013","47.64080902","-122.30689191"
"SINGLE FAMILY / DUPLEX","12/12/2013","47.66597909","-122.33251563"
"SINGLE FAMILY / DUPLEX","12/12/2013","47.66332904","-122.29354006"
"SINGLE FAMILY / DUPLEX","12/12/2013","47.61144428","-122.29064416"
"COMMERCIAL","12/11/2013","47.61445461","-122.32419357"
"MULTIFAMILY","12/10/2013","47.65157136","-122.34232241"
"SINGLE FAMILY / DUPLEX","12/10/2013","47.68239788","-122.28615219"
"SINGLE FAMILY / DUPLEX","11/25/2013","47.68257961","-122.39450012"
"MULTIFAMILY","12/09/2013","47.62989196","-122.31979327"
"MULTIFAMILY","12/09/2013","47.63003731","-122.31977156"
"SINGLE FAMILY / DUPLEX","12/06/2013","47.70493183","-122.30130602"
"SINGLE FAMILY / DUPLEX","12/05/2013","47.6770064","-122.33033441"
"MULTIFAMILY","12/05/2013","47.6201316","-122.33377869"
"COMMERCIAL","12/05/2013","47.62033328","-122.33325022"
"COMMERCIAL","12/05/2013","47.67436558","-122.38154801"
"SINGLE FAMILY / DUPLEX","12/05/2013","47.54976561","-122.39276281"
"SINGLE FAMILY / DUPLEX","12/04/2013","47.67059831","-122.25587538"
"SINGLE FAMILY / DUPLEX","12/04/2013","47.54310792","-122.29994011"
"COMMERCIAL","12/04/2013","47.67603205","-122.31808277"
"COMMERCIAL","12/04/2013","47.6763615","-122.31822051"
"SINGLE FAMILY / DUPLEX","12/04/2013","47.54968812","-122.30776081"
"COMMERCIAL","12/04/2013","47.6760791","-122.31843753"
"COMMERCIAL","12/03/2013","47.55648826","-122.2902749"
"SINGLE FAMILY / DUPLEX","12/03/2013","47.60554256","-122.3048103"
"SINGLE FAMILY / DUPLEX","11/27/2013","47.64954018","-122.33358545"
"SINGLE FAMILY / DUPLEX","11/27/2013","47.54923795","-122.38691854"
"MULTIFAMILY","11/27/2013","47.70479739","-122.36581517"
"SINGLE FAMILY / DUPLEX","11/27/2013","47.6797265","-122.39637377"
"SINGLE FAMILY / DUPLEX","11/27/2013","47.67638837","-122.39161443"
"COMMERCIAL","11/27/2013","47.67635883","-122.3180632"
"COMMERCIAL","11/27/2013","47.67606249","-122.31861621"
"COMMERCIAL","11/27/2013","47.67635248","-122.31846005"
"COMMERCIAL","11/26/2013","47.67602339","-122.31825595"
"SINGLE FAMILY / DUPLEX","11/25/2013","47.62045998","-122.29833028"
"SINGLE FAMILY / DUPLEX","11/25/2013","47.68976027","-122.3752275"
"SINGLE FAMILY / DUPLEX","11/21/2013","47.63872167","-122.40289917"
"SINGLE FAMILY / DUPLEX","11/21/2013","47.62599096","-122.28722888"
"MULTIFAMILY","09/23/2016","47.63213829","-122.34700506"
"SINGLE FAMILY / DUPLEX","11/20/2013","47.69830825","-122.38913638"
"SINGLE FAMILY / DUPLEX","11/19/2013","47.57629282","-122.40841755"
"SINGLE FAMILY / DUPLEX","11/15/2013","47.65304482","-122.35212382"
"MULTIFAMILY","11/15/2013","47.57006447","-122.28811792"
"MULTIFAMILY","11/15/2013","47.57006447","-122.28811792"
"MULTIFAMILY","11/15/2013","47.68023868","-122.29063693"
"SINGLE FAMILY / DUPLEX","02/01/2016","47.6461169","-122.35729113"
"SINGLE FAMILY / DUPLEX","11/14/2013","47.55810016","-122.26475881"
"MULTIFAMILY","11/14/2013","47.61430491","-122.31643927"
"SINGLE FAMILY / DUPLEX","11/14/2013","47.61399123","-122.29594115"
"MULTIFAMILY","11/14/2013","47.61446271","-122.31662769"
"SINGLE FAMILY / DUPLEX","11/14/2013","47.66203852","-122.28793904"
"COMMERCIAL","11/14/2013","47.62264265","-122.33941026"
"MULTIFAMILY","11/14/2013","47.64592112","-122.36243486"
"SINGLE FAMILY / DUPLEX","11/14/2013","47.67546219","-122.38449597"
"SINGLE FAMILY / DUPLEX","11/13/2013","47.68283595","-122.32927899"
"MULTIFAMILY","11/13/2013","47.65794367","-122.31903617"
"SINGLE FAMILY / DUPLEX","11/13/2013","47.6974015","-122.36913435"
"SINGLE FAMILY / DUPLEX","11/13/2013","47.62836372","-122.29961712"
"INDUSTRIAL","11/13/2013","47.64994502","-122.37908581"
"SINGLE FAMILY / DUPLEX","11/13/2013","47.58598777","-122.38342585"
"INSTITUTIONAL","11/12/2013","47.56549837","-122.39690312"
"SINGLE FAMILY / DUPLEX","11/12/2013","47.72343432","-122.28944468"
"SINGLE FAMILY / DUPLEX","11/12/2013","47.70050761","-122.38811656"
"MULTIFAMILY","11/12/2013","47.57450991","-122.38717044"
"MULTIFAMILY","11/12/2013","47.6746595","-122.39278477"
"SINGLE FAMILY / DUPLEX","11/09/2013","47.51735155","-122.28556855"
"SINGLE FAMILY / DUPLEX","11/08/2013","47.55032229","-122.28386542"
"MULTIFAMILY","11/07/2013","47.62440845","-122.3139213"
"MULTIFAMILY","11/07/2013","47.6102238","-122.31584809"
"SINGLE FAMILY / DUPLEX","11/06/2013","47.72374714","-122.35855818"
"COMMERCIAL","11/06/2013","47.61445083","-122.32272831"
"MULTIFAMILY","11/06/2013","47.61727963","-122.30347804"
"SINGLE FAMILY / DUPLEX","11/06/2013","47.53618273","-122.38684612"
"COMMERCIAL","11/04/2013","47.57533206","-122.29805089"
"SINGLE FAMILY / DUPLEX","11/04/2013","47.6758089","-122.37832158"
"SINGLE FAMILY / DUPLEX","11/02/2013","47.5351809","-122.39134108"
"SINGLE FAMILY / DUPLEX","11/02/2013","47.67075884","-122.37735821"
"MULTIFAMILY","12/30/2016","47.69470904","-122.34269101"
"COMMERCIAL","11/01/2013","47.65749396","-122.3477217"
"COMMERCIAL","11/01/2013","47.65729058","-122.34773112"
"SINGLE FAMILY / DUPLEX","10/30/2013","47.63530442","-122.35291214"
"MULTIFAMILY","10/30/2013","47.55220218","-122.38208976"
"MULTIFAMILY","10/30/2013","47.56271724","-122.38441689"
"SINGLE FAMILY / DUPLEX","10/30/2013","47.70187033","-122.33705028"
